Ella Enchanted,Gail Carson Levine,24337,3.97,339117,"['young-adult', 'fantasy', 'fiction']","['85990', '84981', '40940121', '41044096', '37190', '65091', '248484', '38709', '12926132', '357664', '47281', '78411', '3697927', '28194', '162719', '22232', '48812608', '307791']","At birth, Ella is inadvertently cursed by an imprudent young fairy named Lucinda, who bestows on her the ""gift"" of obedience. Anything anyone tells her to do, Ella must obey. Another girl might have been cowed by this affliction, but not feisty Ella: ""Instead of making me docile, Lucinda's curse made a rebel of me. Or perhaps I was that way naturally."" When her beloved mother dies, leaving her in the care of a mostly absent and avaricious father, and later, a loathsome stepmother and two treacherous stepsisters, Ella's life and well-being seem to be in grave peril. But her intelligence and saucy nature keep her in good stead as she sets out on a quest for freedom and self-discovery as she tries to track down Lucinda to undo the curse, fending off ogres, befriending elves, and falling in love with a prince along the way. Yes, there is a pumpkin coach, a glass slipper, and a happily ever after, but this is the most remarkable, delightful, and profound version of Cinderella you'll ever read.Gail Carson Levine's examination of traditional female roles in fairy tales takes some satisfying twists and deviations from the original. Ella is bound by obedience against her will, and takes matters in her own hands with ambition and verve. Her relationship with the prince is balanced and based on humor and mutual respect; in fact, it is she who ultimately rescues him. Ella Enchanted has won many well-deserved awards, including a Newbery Honor."
The Sun Also Rises,Ernest Hemingway,3876,3.83,284988,"['historical', 'adult', 'fiction']","['70401', '4981', '4900', '10975', '77013', '46164', '46165', '49552', '7604', '4406', '5107', '7588', '4671', '18114322', '7144', '168668', '890', '135479']","The quintessential novel of the Lost Generation, The Sun Also Rises is one of Ernest Hemingway's masterpieces, and a classic example of his spare but powerful writing style. A poignant look at the disillusionment and angst of the post-World War I generation, the novel introduces two of Hemingway's most unforgettable characters: Jake Barnes and Lady Brett Ashley. The story follows the flamboyant Brett and the hapless Jake as they journey from the wild nightlife of 1920s Paris to the brutal bullfighting rings of Spain with a motley group of expatriates. It is an age of moral bankruptcy, spiritual dissolution, unrealized love, and vanishing illusions. First published in 1926, The Sun Also Rises helped to establish Hemingway as one of the greatest writers of the twentieth century."
A Tree Grows in Brooklyn,Betty  Smith,14891,4.24,291909,"['historical', 'young-adult', 'fiction']","['8127', '2657', '18114322', '37435', '7763', '31122', '44318414', '7244', '32234', '1934', '4473', '36809135', '4406', '43925876', '76620', '40914165', '5203', '43641']","The beloved American classic about a young girl's coming-of-age at the turn of the century, Betty Smith's A Tree Grows in Brooklyn is a poignant and moving tale filled with compassion and cruelty, laughter and heartache, crowded with life and people and incident. The story of young, sensitive, and idealistic Francie Nolan and her bittersweet formative years in the slums of Williamsburg has enchanted and inspired millions of readers for more than sixty years. By turns overwhelming, sublime, heartbreaking, and uplifting, the daily experiences of the unforgettable Nolans are raw with honesty and tenderly threaded with family connectedness -- in a work of literary art that brilliantly captures a unique time and place as well as incredibly rich moments of universal experience."
"Kiss the Girls (Alex Cross, #2)",James Patterson,13148,3.93,274639,"['fiction', 'thriller', 'mystery']","['32542', '5359', '32499', '5358', '2373', '24192', '40612032', '5349', '23807', '142750', '147074', '85379', '6534', '1432640', '19691', '132336', '5346', '7869']","In Los Angeles, a reporter investigating a series of murders is killed. In Chapel Hill, North Carolina, a beautiful medical intern suddenly disappears. In Washington D.C. Alex Cross is back to solve the most baffling and terrifying murder case ever. Two clever pattern killers are collaborating, cooperating, competing - and they are working coast to coast."
The Nightingale,Kristin Hannah,21853621,4.54,253606,"['historical', 'adult', 'fiction']","['18143977', '36809135', '4667024', '32148570', '25893693', '38359036', '35133922', '32051912', '15818107', '51704136', '43641', '40097951', '556602', '43925876', '18774964', '40597810', '39832183', '19063']","In love we find out who we want to be.In war we find out who we are.FRANCE, 1939In the quiet village of Carriveau, Vianne Mauriac says goodbye to her husband, Antoine, as he heads for the Front. She doesn’t believe that the Nazis will invade France…but invade they do, in droves of marching soldiers, in caravans of trucks and tanks, in planes that fill the skies and drop bombs upon the innocent. When a German captain requisitions Vianne’s home, she and her daughter must live with the enemy or lose everything. Without food or money or hope, as danger escalates all around them, she is forced to make one impossible choice after another to keep her family alive.Vianne’s sister, Isabelle, is a rebellious eighteen-year-old girl, searching for purpose with all the reckless passion of youth. While thousands of Parisians march into the unknown terrors of war, she meets Gäetan, a partisan who believes the French can fight the Nazis from within France, and she falls in love as only the young can…completely. But when he betrays her, Isabelle joins the Resistance and never looks back, risking her life time and again to save others.With courage, grace and powerful insight, bestselling author Kristin Hannah captures the epic panorama of WWII and illuminates an intimate part of history seldom seen: the women’s war. The Nightingale tells the stories of two sisters, separated by years and experience, by ideals, passion and circumstance, each embarking on her own dangerous path toward survival, love, and freedom in German-occupied, war-torn France–a heartbreakingly beautiful novel that celebrates the resilience of the human spirit and the durability of women. It is a novel for everyone, a novel for a lifetime."
Never Let Me Go,Kazuo Ishiguro,6334,3.8,294123,"['sci-fi', 'adult', 'fiction']","['6867', '11297', '41057294', '6514', '29044', '4929', '6288', '22822858', '2187', '7604', '1618', '17333223', '32187419', '38447', '11275', '42975172', '46756', '31685789']","From the Booker Prize-winning author of The Remains of the Day and When We Were Orphans, comes an unforgettable edge-of-your-seat mystery that is at once heartbreakingly tender and morally courageous about what it means to be human.Hailsham seems like a pleasant English boarding school, far from the influences of the city. Its students are well tended and supported, trained in art and literature, and become just the sort of people the world wants them to be. But, curiously, they are taught nothing of the outside world and are allowed little contact with it.Within the grounds of Hailsham, Kathy grows from schoolgirl to young woman, but it’s only when she and her friends Ruth and Tommy leave the safe grounds of the school (as they always knew they would) that they realize the full truth of what Hailsham is.Never Let Me Go breaks through the boundaries of the literary novel. It is a gripping mystery, a beautiful love story, and also a scathing critique of human arrogance and a moral examination of how we treat the vulnerable and different in our society. In exploring the themes of memory and the impact of the past, Ishiguro takes on the idea of a possible future to create his most moving and powerful book to date."
P.S. I Love You,Cecelia Ahern,366522,4.01,262921,"['women', 'fiction', 'romance']","['5139', '33648131', '9416', '227443', '14758', '17347634', '1358844', '228333', '42156', '6063187', '452306', '33724', '33722', '35545737', '9300', '905885', '14748', '1617875']","A novel about holding on, letting go, and learning to love again.Now in paperback, the endearing novel that captured readers' hearts and introduced a fresh new voice in women's fiction Cecelia Ahern. Holly couldn't live without her husband Gerry, until the day she had to. They were the kind of young couple who could finish each other's sentences. When Gerry succumbs to a terminal illness and dies, 30-year-old Holly is set adrift, unable to pick up the pieces. But with the help of a series of letters her husband left her before he died and a little nudging from an eccentric assortment of family and friends, she learns to laugh, overcome her fears, and discover a world she never knew existed. The kind of enchanting novel with cross-generational appeal that comes along once in a great while, PS, I Love You is a captivating love letter to the world!"
Rebecca,"Daphne du Maurier, Sally Beauman",12873,4.2,177384,"['fiction', 'romance', 'mystery']","['10210', '6185', '16331', '7061', '6969', '16299', '5890', '32261', '1934', '29044', '40440', '89724', '14935', '6514', '50398', '18405', '2156', '6867']","Last night I dreamt I went to Manderley again...Working as a lady's companion, the heroine of Rebecca learns her place. Her future looks bleak until, on a trip to the South of France, she meets Max de Winter, a handsome widower whose sudden proposal of marriage takes her by surprise. She accepts, but whisked from glamorous Monte Carlo to the ominous and brooding Manderley, the new Mrs de Winter finds Max a changed man. And the memory of his dead wife Rebecca is forever kept alive by the forbidding housekeeper, Mrs Danvers...Not since Jane Eyre has a heroine faced such difficulty with the Other Woman. An international bestseller that has never gone out of print, Rebecca is the haunting story of a young girl consumed by love and the struggle to find her identity."
Flowers for Algernon,Daniel Keyes,18373,4.07,313044,"['sci-fi', 'young-adult', 'fiction']","['13079982', '890', '231804', '5129', '4981', '3636', '170448', '332613', '5107', '52140973', '7624', '485894', '40961427', '5297', '49552', '2165', '41817486', '12296']","The story of a mentally disabled man whose experimental quest for intelligence mirrors that of Algernon, an extraordinary lab mouse. In diary entries, Charlie tells how a brain operation increases his IQ and changes his life. As the experimental procedure takes effect, Charlie's intelligence expands until it surpasses that of the doctors who engineered his metamorphosis. The experiment seems to be a scientific breakthrough of paramount importance--until Algernon begins his sudden, unexpected deterioration. Will the same happen to Charlie?"
Like Water for Chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",6952,3.94,263199,"['fantasy', 'fiction', 'romance']","['9328', '47401', '480479', '9712', '644009', '23878', '320', '56899', '56919', '137791', '53447', '38787', '1365225', '16532', '929', '67843', '24790', '149196']","Earthy, magical, and utterly charming, this tale of family life in turn-of-the-century Mexico became a best-selling phenomenon with its winning blend of poignant romance and bittersweet wit.The number one bestseller in Mexico and America for almost two years, and subsequently a bestseller around the world, Like Water For Chocolate is a romantic, poignant tale, touched with moments of magic, graphic earthiness, bittersweet wit - and recipes. A sumptuous feast of a novel, it relates the bizarre history of the all-female De La Garza family. Tita, the youngest daughter of the house, has been forbidden to marry, condemned by Mexican tradition to look after her mother until she dies. But Tita falls in love with Pedro, and he is seduced by the magical food she cooks. In desperation, Pedro marries her sister Rosaura so that he can stay close to her, so that Tita and Pedro are forced to circle each other in unconsummated passion. Only a freakish chain of tragedies, bad luck and fate finally reunite them against all the odds."
Snow Flower and the Secret Fan,Lisa See,1103,4.05,280475,"['historical', 'adult', 'fiction']","['929', '4989', '43641', '4667024', '31408159', '556602', '40199729', '3367956', '3273', '77203', '7244', '18079776', '15818107', '8683812', '37435', '6837103', '2865', '37470']","In nineteenth-century China, in a remote Hunan county, a girl named Lily, at the tender age of seven, is paired with a laotong, “old same,” in an emotional match that will last a lifetime. The laotong, Snow Flower, introduces herself by sending Lily a silk fan on which she’s painted a poem in nu shu, a unique language that Chinese women created in order to communicate in secret, away from the influence of men.As the years pass, Lily and Snow Flower send messages on fans, compose stories on handkerchiefs, reaching out of isolation to share their hopes, dreams, and accomplishments. Together, they endure the agony of foot-binding, and reflect upon their arranged marriages, shared loneliness, and the joys and tragedies of motherhood. The two find solace, developing a bond that keeps their spirits alive. But when a misunderstanding arises, their deep friendship suddenly threatens to tear apart."
The Godfather,"Mario Puzo, Robert Thompson, Peter Bart",22034,4.36,256480,"['fiction', 'thriller', 'mystery']","['79030', '79029', '968', '12918218', '28877', '23807', '540020', '158141', '78983', '8921', '36236124', '45168705', '168642', '960', '9898876', '102868', '5358', '2052']","The Godfather—the epic tale of crime and betrayal that became a global phenomenon.Almost fifty years ago, a classic was born. A searing portrayal of the Mafia underworld, The Godfather introduced readers to the first family of American crime fiction, the Corleones, and their powerful legacy of tradition, blood, and honor. The seduction of power, the pitfalls of greed, and the allegiance to family—these are the themes that have resonated with millions of readers around the world and made The Godfather the definitive novel of the violent subculture that, steeped in intrigue and controversy, remains indelibly etched in our collective consciousness.~penguin.com"
An Abundance of Katherines,John Green,49750,3.63,312754,"['young-adult', 'fiction', 'romance']","['22628', '15745753', '18460392', '29844228', '18692431', '4374400', '16068905', '248704', '16143347', '13335037', '28763485', '19547856', '15749186', '12700353', '6482837', '20820994', '11387515', '11735983']","Katherine V thought boys were grossKatherine X just wanted to be friendsKatherine XVIII dumped him in an e-mailK-19 broke his heartWhen it comes to relationships, Colin Singleton's type happens to be girls named Katherine. And when it comes to girls named Katherine, Colin is always getting dumped. Nineteen times, to be exact.On a road trip miles from home, this anagram-happy, washed-up child prodigy has ten thousand dollars in his pocket, a bloodthirsty feral hog on his trail, and an overweight, Judge Judy-loving best friend riding shotgun--but no Katherines. Colin is on a mission to prove The Theorem of Underlying Katherine Predictability, which he hopes will predict the future of any relationship, avenge Dumpees everywhere, and finally win him the girl.Love, friendship, and a dead Austro-Hungarian archduke add up to surprising and heart-changing conclusions in this ingeniously layered comic novel about reinventing oneself."
Foundation (Foundation #1),Isaac Asimov,29579,4.13,279688,"['sci-fi', 'fantasy', 'fiction']","['44767458', '386162', '375802', '70535', '112537', '36402034', '350', '77566', '2493', '99219', '40961427', '50184658', '18007564', '17214', '566429', '6088007', '5129', '13079982']","For twelve thousand years the Galactic Empire has ruled supreme. Now it is dying. But only Hari Seldon, creator of the revolutionary science of psychohistory, can see into the future -- to a dark age of ignorance, barbarism, and warfare that will last thirty thousand years. To preserve knowledge and save mankind, Seldon gathers the best minds in the Empire -- both scientists and scholars -- and brings them to a bleak planet at the edge of the Galaxy to serve as a beacon of hope for a future generations. He calls his sanctuary the Foundation.But soon the fledgling Foundation finds itself at the mercy of corrupt warlords rising in the wake of the receding Empire. Mankind's last best hope is faced with an agonizing choice: submit to the barbarians and be overrun -- or fight them and be destroyed."
The Ocean at the End of the Lane,Neil Gaiman,15783514,3.99,293844,"['fantasy', 'fiction', 'horror']","['12067', '14498', '9361589', '43575115', '35959740', '34497', '119322', '47697', '186074', '21787', '29588376', '89724', '2933312', '14201', '41637836', '43263680', '25526296', '42046112']","Sussex, England. A middle-aged man returns to his childhood home to attend a funeral. Although the house he lived in is long gone, he is drawn to the farm at the end of the road, where, when he was seven, he encountered a most remarkable girl, Lettie Hempstock, and her mother and grandmother. He hasn't thought of Lettie in decades, and yet as he sits by the pond (a pond that she'd claimed was an ocean) behind the ramshackle old farmhouse, the unremembered past comes flooding back. And it is a past too strange, too frightening, too dangerous to have happened to anyone, let alone a small boy.Forty years earlier, a man committed suicide in a stolen car at this farm at the end of the road. Like a fuse on a firework, his death lit a touchpaper and resonated in unimaginable ways. The darkness was unleashed, something scary and thoroughly incomprehensible to a little boy. And Lettie—magical, comforting, wise beyond her years—promised to protect him, no matter what.A groundbreaking work from a master, The Ocean at the End of the Lane is told with a rare understanding of all that makes us human, and shows the power of stories to reveal and shelter us from the darkness inside and out. It is a stirring, terrifying, and elegiac fable as delicate as a butterfly's wing and as menacing as a knife in the dark."
A Light in the Attic,Shel Silverstein,30118,4.34,297861,"['young-adult', 'fiction', 'children']","['7784', '113946', '191139', '7770', '4948', '105549', '233093', '767680', '23772', '19543', '6689', '32929', '24178', '40940121', '144974', '23919', '231850', '6319']","Last night while I lay thinking here Some Whatifs crawled inside my ear And pranced and partied all night long And sang their same old Whatif song: Whatif I flunk that test?Whatif green hair grows on my chest?Whatif nobody likes me?Whatif a bolt of lightning strikes me?...This 20th anniversary of Shel Silverstein's A Light in the Attic includes a CD of highlights from his Grammy Award-winning album.Here in the attic of Shel Silverstein you will find Backward Bill, Sour Face Ann, the Meehoo with an Exactlywatt, and the Polar Bear in the Frigidaire. You will talk with Broiled Face, and find out what happens when Somebody steals your knees, you get caught by the Quick-Digesting Gink, a Mountain snores, and They Put a Brassiere on the Camel.From the creator of the beloved poetry collections Where the Sidewalk Ends and Falling Up, here is another wondrous book of poems and drawings."
"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)","John Tiffany, Jack Thorne, J.K. Rowling",29056083,3.75,270603,"['young-adult', 'fantasy', 'fiction']","['1', '2', '6', '5', '15881', '136251', '1317181', '3', '3950967', '2223324', '29363501', '41899', '7260188', '6148028', '111450', '862041', '99298', '28186']","Based on an original new story by J.K. Rowling, Jack Thorne and John Tiffany, a new play by Jack Thorne, Harry Potter and the Cursed Child is the eighth story in the Harry Potter series and the first official Harry Potter story to be presented on stage. The play will receive its world premiere in London’s West End on July 30, 2016.It was always difficult being Harry Potter and it isn’t much easier now that he is an overworked employee of the Ministry of Magic, a husband and father of three school-age children.While Harry grapples with a past that refuses to stay where it belongs, his youngest son Albus must struggle with the weight of a family legacy he never wanted. As past and present fuse ominously, both father and son learn the uncomfortable truth: sometimes, darkness comes from unexpected places."
"Delirium (Delirium, #1)",Lauren Oliver,11614718,3.99,256975,"['fantasy', 'fiction', 'romance']","['7735333', '10507293', '13335037', '10429045', '6339664', '24770', '9275658', '6068551', '22328546', '6487308', '16248068', '256683', '15812814', '36381037', '18635016', '6186357', '345627', '16101128']","There is an alternate cover edition for this ISBN13 here.In an alternate United States, love has been declared a dangerous disease, and the government forces everyone who reaches eighteen to have a procedure called the Cure. Living with her aunt, uncle, and cousins in Portland, Maine, Lena Haloway is very much looking forward to being cured and living a safe, predictable life. She watched love destroy her mother and isn't about to make the same mistake.But with ninety-five days left until her treatment, Lena meets enigmatic Alex, a boy from the ""Wilds"" who lives under the government's radar. What will happen if they do the unthinkable and fall in love?"
The Pelican Brief,John Grisham,32499,3.95,288376,"['adult', 'thriller', 'mystery']","['5358', '142750', '7869', '19691', '13145', '1432640', '540020', '32682', '2373', '23807', '960', '976', '11125', '40612032', '13153', '13137', '13148', '2429135']","In suburban Georgetown a killer's Reeboks whisper on the front floor of a posh home... In a seedy D.C. porno house a patron is swiftly garroted to death... The next day America learns that two of its Supreme Court justices have been assassinated. And in New Orleans, a young law student prepares a legal brief... To Darby Shaw it was no more than a legal shot in the dark, a brilliant guess. To the Washington establishment it was political dynamite. Suddenly Darby is witness to a murder -- a murder intended for her. Going underground, she finds there is only one person she can trust -- an ambitious reporter after a newsbreak hotter than Watergate -- to help her piece together the deadly puzzle. Somewhere between the bayous of  Louisiana and the White House's inner sanctums, a violent cover-up is being engineered. For someone has read Darby's brief. Someone who will stop at nothing to destroy the evidence of an unthinkable crime."
Coraline,Neil Gaiman,17061,4.03,316379,"['young-adult', 'fantasy', 'fiction']","['40940121', '39988', '78411', '9460487', '34268', '1967070', '6327', '6319', '6310', '6324090', '12067', '6689', '10592', '7784', '38709', '236093', '30118', '41899']","The day after they moved in, Coraline went exploring....In Coraline's family's new flat are twenty-one windows and fourteen doors. Thirteen of the doors open and close. The fourteenth is locked, and on the other side is only a brick wall, until the day Coraline unlocks the door to find a passage to another flat in another house just like her own. Only it's different. At first, things seem marvelous in the other flat. The food is better. The toy box is filled with wind-up angels that flutter around the bedroom, books whose pictures writhe and crawl and shimmer, little dinosaur skulls that chatter their teeth. But there's another mother, and another father, and they want Coraline to stay with them and be their little girl. They want to change her and never let her go. Other children are trapped there as well, lost souls behind the mirrors. Coraline is their only hope of rescue. She will have to fight with all her wits and all the tools she can find if she is to save the lost children, her ordinary life, and herself. Critically acclaimed and award-winning author Neil Gaiman will delight readers with his first novel for all ages."
On the Road,Jack Kerouac,70401,3.64,246602,"['historical', 'action', 'fiction']","['7745', '7437', '23940', '3876', '6295', '7604', '4981', '18864', '332613', '49552', '5107', '9717', '40409718', '2165', '38501', '10799', '52036', '6288']","When Jack Kerouac’s On the Road first appeared in 1957, readers instantly felt the beat of a new literary rhythm. A fictionalised account of his own journeys across America with his friend Neal Cassady, Kerouac’s beatnik odyssey captured the soul of a generation and changed the landscape of American fiction for ever.Influenced by Jack London and Thomas Wolfe, Kerouac always wanted to be a writer, but his true voice only emerged when he wrote about his own experiences in On the Road. Leaving a broken marriage behind him, Sal Paradise (Kerouac) joins Dean Moriarty (Cassady), a tearaway and former reform school boy, on a series of journeys that takes them from New York to San Francisco, then south to Mexico. Hitching rides and boarding buses, they enter a world of hobos and drifters, fruit-pickers and migrant families, small towns and wide horizons. Adrift from conventional society, they experience America in the raw: a place where living is hard, but ‘life is holy and every moment is precious’.With its smoky, jazz-filled atmosphere and its restless, yearning spirit of adventure, On the Road left its mark on the culture of the late 20th century, influencing countless books, films and songs. Kerouac’s prose is remarkable both for its colloquial swing and for the pure lyricism inspired by the American landscape – ‘the backroads, the black-tar roads that curve among the mournful rivers like Susquehanna, Monongahela, old Potomac and Monocacy’. This Folio Society edition is illustrated with evocative photographs of Kerouac and the landscapes of 1950s America. Now acknowledged as a modern classic, On the Road remains a thrilling and poignant story of the road less travelled."
"The Rosie Project (Don Tillman, #1)",Graeme Simsion,16181775,4.01,251703,"['women', 'adult', 'fiction']","['31434883', '41057294', '13526165', '18774964', '36478784', '17347634', '6280118', '33516773', '43923951', '36809135', '36578942', '43925876', '17802724', '44318414', '37558445', '42379022', '1618', '40097951']","An international sensation, this hilarious, feel-good novel is narrated by an oddly charming and socially challenged genetics professor on an unusual quest: to find out if he is capable of true love.Don Tillman, professor of genetics, has never been on a second date. He is a man who can count all his friends on the fingers of one hand, whose lifelong difficulty with social rituals has convinced him that he is simply not wired for romance. So when an acquaintance informs him that he would make a “wonderful” husband, his first reaction is shock. Yet he must concede to the statistical probability that there is someone for everyone, and he embarks upon The Wife Project. In the orderly, evidence-based manner with which he approaches all things, Don sets out to find the perfect partner. She will be punctual and logical—most definitely not a barmaid, a smoker, a drinker, or a late-arriver.Yet Rosie Jarman is all these things. She is also beguiling, fiery, intelligent—and on a quest of her own. She is looking for her biological father, a search that a certain DNA expert might be able to help her with. Don's Wife Project takes a back burner to the Father Project and an unlikely relationship blooms, forcing the scientifically minded geneticist to confront the spontaneous whirlwind that is Rosie—and the realization that love is not always what looks good on paper.The Rosie Project is a moving and hilarious novel for anyone who has ever tenaciously gone after life or love in the face of overwhelming challenges."
The Lucky One,Nicholas Sparks,3063499,4.1,267166,"['women', 'fiction', 'romance']","['15862240', '12399371', '8361959', '20582078', '43483577', '23377913', '10818853', '5598113', '49105372', '7965909', '17347634', '11857408', '41865', '13536860', '17170553', '452306', '7494', '11870085']","When U.S. Marine Logan Thibault finds a photograph of a smiling young woman half-buried in the dirt during his third tour of duty in Iraq, his first instinct is to toss it aside. Instead, he brings it back to the base for someone to claim, but when no one does, he finds himself always carrying the photo in his pocket. Soon Thibault experiences a sudden streak of luck—winning poker games and even surviving deadly combat that kills two of his closest buddies. Only his best friend, Victor, seems to have an explanation for his good fortune: the photograph—his lucky charm.Back home in Colorado, Thibault can’t seem to get the photo—and the woman in it—out of his mind. Believing that she somehow holds the key to his destiny, he sets out on a journey across the country to find her, never expecting the strong but vulnerable woman he encounters in Hampton, North Carolina—Elizabeth, a divorced mother with a young son—to be the girl he’s been waiting his whole life to meet. Caught off guard by the attraction he feels, Thibault keeps the story of the photo, and his luck, a secret. As he and Elizabeth embark upon a passionate and all-consuming love affair, the secret he is keeping will soon threaten to tear them apart—destroying not only their love, but also their lives.Filled with tender romance and terrific suspense, The Lucky One is Nicholas Sparks at his best—an unforgettable story about the surprising paths our lives often take and the power of fate to guide us to true and everlasting love."
The Fountainhead,"Ayn Rand, Leonard Peikoff",2122,3.85,244545,"['adult', 'fiction', 'philosophy']","['40752222', '99951', '7913305', '78983', '52036', '18144590', '105576', '22034', '33600', '40948565', '1768603', '12820793', '968', '23692271', '77203', '2165', '629', '170448']","The revolutionary literary vision that sowed the seeds of Objectivism, Ayn Rand's groundbreaking philosophy, and brought her immediate worldwide acclaim.This modern classic is the story of intransigent young architect Howard Roark, whose integrity was as unyielding as granite...of Dominique Francon, the exquisitely beautiful woman who loved Roark passionately, but married his worst enemy...and of the fanatic denunciation unleashed by an enraged society against a great creator. As fresh today as it was then, Rand’s provocative novel presents one of the most challenging ideas in all of fiction—that man’s ego is the fountainhead of human progress...“A writer of great power. She has a subtle and ingenious mind and the capacity of writing brilliantly, beautifully, bitterly...This is the only novel of ideas written by an American woman that I can recall.”—The New York Times"
"The Hunt for Red October (Jack Ryan Universe, #4)",Tom Clancy,19691,4.01,270318,"['fiction', 'thriller', 'mystery']","['7869', '32499', '540020', '5358', '32542', '5359', '23807', '24192', '40604658', '254089', '13145', '960', '142750', '976', '295961', '11125', '377425', '2373']","Here is the runaway bestseller that launched Tom Clancy's phenomenal career. A military thriller so gripping in its action and so convincing in its accuracy that the author was rumored to have been debriefed by the White House. Its theme: the greatest espionage coup in history. Its story: the chase for a top secret Russian missile sub. Lauded by the Washington Post as ""breathlessly exciting."" The Hunt for Red October remains a masterpiece of military fiction by one of the world's most popular authors, a man whose shockingly realistic scenarios continue to hold us in thrall.Somewhere under the Atlantic, a Soviet sub commander has just made a fateful decision. The Red October is heading west. The Americans want her. The Russians want her back. And the most incredible chase in history is on..."
"Watership Down (Watership Down, #1)",Richard Adams,76620,4.05,292426,"['young-adult', 'fantasy', 'fiction']","['136251', '18116', '7624', '83346', '33574273', '15823480', '179064', '334643', '18114322', '11306', '24782', '38447', '70535', '39280444', '32234', '17157681', '19336', '135836']","Librarian's note: See alternate cover edition of ISBN13 9780380395866 here.Set in England's Downs, a once idyllic rural landscape, this stirring tale of adventure, courage and survival follows a band of very special creatures on their flight from the intrusion of man and the certain destruction of their home. Led by a stouthearted pair of friends, they journey forth from their native Sandleford Warren through the harrowing trials posed by predators and adversaries, to a mysterious promised land and a more perfect society."
Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,10335308,3.84,290674,"['historical', 'adult', 'women']","['20910157', '9418327', '4137', '9902804', '23453112', '29405093', '19501', '12867423', '40173', '12262741', '10176', '20588698', '29868610', '4138', '11230081', '7445', '6472246', '10604115']","Mindy Kaling has lived many lives: the obedient child of immigrant professionals, a timid chubster afraid of her own bike, a Ben Affleck–impersonating Off-Broadway performer and playwright, and, finally, a comedy writer and actress prone to starting fights with her friends and coworkers with the sentence “Can I just say one last thing about this, and then I swear I’ll shut up about it?”  Perhaps you want to know what Mindy thinks makes a great best friend (someone who will fill your prescription in the middle of the night), or what makes a great guy (one who is aware of all elderly people in any room at any time and acts accordingly), or what is the perfect amount of fame (so famous you can never get convicted of murder in a court of law), or how to maintain a trim figure (you will not find that information in these pages). If so, you’ve come to the right book, mostly! In Is Everyone Hanging Out Without Me?, Mindy invites readers on a tour of her life and her unscientific observations on romance, friendship, and Hollywood, with several conveniently placed stopping points for you to run errands and make phone calls. Mindy Kaling really is just a Girl Next Door—not so much literally anywhere in the continental United States, but definitely if you live in India or Sri Lanka."
Cutting for Stone,Abraham Verghese,3591262,4.28,258319,"['historical', 'adult', 'fiction']","['9118135', '3367956', '21671', '43641', '6643090', '77163', '1736739', '7244', '2429135', '77203', '227711', '18143977', '556602', '4667024', '4989', '44318414', '10054335', '18079776']","A sweeping, emotionally riveting first novel - an enthralling family saga of Africa and America, doctors and patients, exile and home.Marion and Shiva Stone are twin brothers born of a secret union between a beautiful Indian nun and a brash British surgeon at a mission hospital in Addis Ababa. Orphaned by their mother’s death in childbirth and their father’s disappearance, bound together by a preternatural connection and a shared fascination with medicine, the twins come of age as Ethiopia hovers on the brink of revolution. Yet it will be love, not politics—their passion for the same woman—that will tear them apart and force Marion, fresh out of medical school, to flee his homeland. He makes his way to America, finding refuge in his work as an intern at an underfunded, overcrowded New York City hospital. When the past catches up to him—nearly destroying him—Marion must entrust his life to the two men he thought he trusted least in the world: the surgeon father who abandoned him and the brother who betrayed him.An unforgettable journey into one man’s remarkable life, and an epic story about the power, intimacy, and curious beauty of the work of healing others.(front flap)"
"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","C.S. Lewis, Pauline Baynes",140225,4.08,306492,"['young-adult', 'action', 'children']","['275939', '18512', '1429233', '15241', '1154896', '1143957', '11782269', '65608', '707848', '45978', '3950967', '5907', '2248573', '41637836', '34', '28186']","The Dawn Treader will take you places you never dreamed existed. NARNIA... the world of wicked dragons and magic spells, where the very best is brought out of even the worst people, where anything can happen (and most often does)... and where the adventure begins.The Dawn Treader is the first ship Narnia has seen in centuries. King Caspian has built it for his voyage to find the seven lords, good men whom his evil uncle Miraz banished when he usurped the throne. The journey takes Edmund, Lucy, and their cousin Eustace to the Eastern Islands, beyond the Silver Sea, toward Aslan's country at the End of the World."
Treasure Island,Robert Louis Stevenson,295,3.82,268012,"['young-adult', 'action', 'fiction']","['2932', '24583', '7733', '18254', '7190', '54479', '33507', '1852', '53299776', '53300479', '32829', '46021931', '53305257', '62111', '2956']","""For sheer storytelling delight and pure adventure, Treasure Island has never been surpassed. From the moment young Jim Hawkins first encounters the sinister Blind Pew at the Admiral Benbow Inn until the climactic battle for treasure on a tropic isle, the novel creates scenes and characters that have fired the imaginations of generations of readers. Written by a superb prose stylist, a master of both action and atmosphere, the story centers upon the conflict between good and evil - but in this case a particularly engaging form of evil. It is the villainy of that most ambiguous rogue Long John Silver that sets the tempo of this tale of treachery, greed, and daring. Designed to forever kindle a dream of high romance and distant horizons, Treasure Island is, in the words of G. K. Chesterton, 'the realization of an ideal, that which is promised in its provocative and beckoning map; a vision not only of white skeletons but also green palm trees and sapphire seas.' G. S. Fraser terms it 'an utterly original book' and goes on to write: 'There will always be a place for stories like Treasure Island that can keep boys and old men happy.'"
