"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,13497,4.1,428186,"['fiction', 'fantasy', 'sci-fi']","['18512', '15241', '33', '18337259', '1215032', '186074', '34', '6', '7332', '1', '5907', '13501', '5', '15881', '2', '40603587', '944073', '4700482']","Crows will fight over a dead man's flesh, and kill each other for his eyes.Bloodthirsty, treacherous and cunning, the Lannisters are in power on the Iron Throne in the name of the boy-king Tommen. The war in the Seven Kingdoms has burned itself out, but in its bitter aftermath new conflicts spark to life.The Martells of Dorne and the Starks of Winterfell seek vengeance for their dead. Euron Crow's Eye, as black a pirate as ever raised a sail, returns from the smoking ruins of Valyria to claim the Iron Isles. From the icy north, where Others threaten the Wall, apprentice Maester Samwell Tarly brings a mysterious babe in arms to the Citadel.Against a backdrop of incest and fratricide, alchemy and murder, victory will go to the men and women possessed of the coldest steel and the coldest hearts."
"Matched (Matched, #1)",Ally Condie,7735333,3.68,511815,"['romance', 'sci-fi', 'young-adult']","['10507293', '24770', '13335037', '11614718', '36381037', '6186357', '22328546', '2767052', '3636', '11735983', '11870085', '9275658', '16248068', '6442769', '256683', '4374400', '28187', '6068551']","In the Society, officials decide. Who you love. Where you work. When you die.Cassia has always trusted their choices. It’s hardly any price to pay for a long life, the perfect job, the ideal mate. So when her best friend appears on the Matching screen, Cassia knows with complete certainty that he is the one…until she sees another face flash for an instant before the screen fades to black. Now Cassia is faced with impossible choices: between Xander and Ky, between the only life she’s known and a path no one else has ever dared follow—between perfection and passion.Matched is a story for right now and storytelling with the resonance of a classic."
"American Gods (American Gods, #1)",Neil Gaiman,4407,4.11,378019,"['fiction', 'fantasy', 'sci-fi']","['12067', '13496', '186074', '34', '14498', '119322', '5907', '386162', '34497', '44767458', '47697', '113436', '43615', '17157681', '375802', '29588376', '228665', '21787']","Days before his release from prison, Shadow's wife, Laura, dies in a mysterious car crash. Numbly, he makes his way back home. On the plane, he encounters the enigmatic Mr Wednesday, who claims to be a refugee from a distant war, a former god and the king of America. Together they embark on a profoundly strange journey across the heart of the USA, whilst all around them a storm of preternatural and epic proportions threatens to break.Scary, gripping and deeply unsettling, American Gods takes a long, hard look into the soul of America. You'll be surprised by what - and who - it finds there...This is the author's preferred text, never before published in the UK, and is about 12,000 words longer than the previous UK edition."
The Stand,"Stephen King, Bernie Wrightson",149267,4.34,438832,"['fantasy', 'fiction', 'horror']","['9014', '8908', '10605', '43763', '11607', '10596', '66370', '179780', '11557', '7746259', '15729539', '23807', '17245', '10577', '40604658', '6344097', '14995', '32423']",This is the way the world ends: with a nanosecond of computer error in a Defense Department laboratory and a million casual contacts that form the links in a chain letter of death. And here is the bleak new world of the day after: a world stripped of its institutions and emptied of 99 percent of its people. A world in which a handful of panicky survivors choose sides -- or are chosen.
The Last Song,Nicholas Sparks,6400090,4.14,424637,"['romance', 'fiction', 'women']","['12399371', '8361959', '15862240', '20582078', '10818853', '43483577', '11870085', '41865', '23377913', '17347634', '7965909', '4374400', '452306', '10917', '11857408', '5598113', '49041', '428263']","Alternate Cover Edition can be found hereSeventeen-year-old Veronica 'Ronnie' Miller’s life was turned upside-down when her parents divorced and her father moved from New York City to Wilmington, North Carolina. Three years later, she remains angry and alienated from her parents, especially her father . . . until her mother decides it would be in everyone’s best interest if she spent the summer in Wilmington with him. Ronnie’s father, a former concert pianist and teacher, is living a quiet life in the beach town, immersed in creating a work of art that will become the centerpiece of a local church. The tale that unfolds is an unforgettable story about love in its myriad forms - first love, the love between parents and children - that demonstrates, as only a Nicholas Sparks novel can, the many ways that deeply felt relationships can break our hearts . . . and heal them."
Digital Fortress,Dan Brown,11125,3.6,423019,"['thriller', 'mystery', 'fiction']","['17587594', '7869', '5358', '6802629', '32499', '20743999', '32542', '2429135', '5359', '23807', '19691', '22557272', '24192', '540020', '13145', '2373', '40604658', '7913305']","When the National Security Agency's invincible code-breaking machine encounters a mysterious code it cannot break, the agency calls its head cryptographer, Susan Fletcher, a brilliant and beautiful mathematician. What she uncovers sends shock waves through the corridors of power. The NSA is being held hostage... not by guns or bombs, but by a code so ingeniously complex that if released it would cripple U.S. intelligence.Caught in an accelerating tempest of secrecy and lies, Susan Fletcher battles to save the agency she believes in. Betrayed on all sides, she finds herself fighting not only for her country but for her life, and in the end, for the life of the man she loves.(back cover)"
Emma,"Jane Austen, Fiona Stafford",6969,3.99,459826,"['romance', 'fiction', 'historical']","['10210', '6185', '1934', '2623', '18135', '130346', '1953', '15823480', '5297', '156538', '12296', '8127', '18405', '2998', '32261', '35031085', '337113', '24583']","Emma Woodhouse is one of Austen's most captivating and vivid characters. Beautiful, spoilt, vain and irrepressibly witty, Emma organizes the lives of the inhabitants of her sleepy little village and plays matchmaker with devastating effect."
Anna Karenina,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",15823480,4.02,297472,"['romance', 'fiction', 'historical']","['27822', '7144', '76620', '4934', '10210', '6185', '1885', '7624', '83346', '18114322', '14935', '24280', '157993', '5297', '226378', '6969', '2175', '18405']","Acclaimed by many as the world's greatest novel, Anna Karenina provides a vast panorama of contemporary life in Russia and of humanity in general. In it Tolstoy uses his intense imaginative insight to create some of the most memorable characters in all of literature. Anna is a sophisticated woman who abandons her empty existence as the wife of Karenin and turns to Count Vronsky to fulfil her passionate nature - with tragic consequences. Levin is a reflection of Tolstoy himself, often expressing the author's own views and convictions.Throughout, Tolstoy points no moral, merely inviting us not to judge but to watch. As Rosemary Edmonds comments, 'He leaves the shifting patterns of the kaleidoscope to bring home the meaning of the brooding words following the title, 'Vengeance is mine, and I will repay."
A Clockwork Orange,Anthony Burgess,227463,3.98,431195,"['fiction', 'horror', 'sci-fi']","['46945', '497199', '135836', '567678', '28676', '9293020', '29908754', '36236124', '332613', '5129', '40961427', '13079982', '170448', '4031', '12926063', '7745', '6288', '9914']","A vicious fifteen-year-old droog is the central character of this 1963 classic. In Anthony Burgess's nightmare vision of the future, where criminals take over after dark, the story is told by the central character, Alex, who talks in a brutal invented slang that brilliantly renders his and his friends' social pathology. A Clockwork Orange is a frightening fable about good and evil, and the meaning of human freedom. And when the state undertakes to reform Alex to ""redeem"" him, the novel asks, ""At what cost?""This edition includes the controversial last chapter not published in the first edition and Burgess's introduction ""A Clockwork Orange Resucked."""
The Shack,William Paul Young,1812457,3.74,419539,"['fantasy', 'fiction', 'adult']","['89375', '7933292', '56495', '3206011', '103610', '8130077', '40792344', '4499669', '381421', '27523', '11422', '1923820', '17303', '3412815', '73186', '254389', '23878688', '18054709']","The Shack, the cherished novel that sold over 23 million copies worldwide, spent 147 weeks on the bestseller list, and went on to become a major motion picture, is now available in a beautiful keepsake edition to celebrate its tenth anniversary of touching lives all over the world. Mackenzie Allen Phillips's youngest daughter, Missy, has been abducted during a family vacation, and evidence that she may have been brutally murdered is found in an abandoned shack deep in the Oregon wilderness. Four years later, in the midst of his Great Sadness, Mack receives a suspicious note, apparently from God, inviting him back to that shack for a weekend. Against his better judgment he arrives at the shack on a wintry afternoon and walks back into his darkest nightmare. What he find there will change his life forever. In an age where religion seems to grow increasingly irrelevant, The Shack wrestles with the timeless question: Where is God in a world so filled with unspeakable pain? Discover the answers that astounded and transformed Mack in this special leather edition, and find out why The Shack has stolen the hearts of millions for ten years."
"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,4502507,4.5,397500,"['fiction', 'fantasy', 'young-adult']","['23587931', '6148028', '7260188', '1582996', '6', '5', '12029129', '28963878', '2', '15881', '13027796', '17586834', '1', '3777732', '11735983', '7631105', '6752378', '18710190']","All year the half-bloods have been preparing for battle against the Titans, knowing the odds of victory are grim. Kronos's army is stronger than ever, and with every god and half-blood he recruits, the evil Titan's power only grows.While the Olympians struggle to contain the rampaging monster Typhon, Kronos begins his advance on New York City, where Mount Olympus stands virtually unguarded. Now it's up to Percy Jackson and an army of young demigods to stop the Lord of Time. In this momentous final book in the New York Times best-selling series, the long-awaited prophecy surrounding Percy's sixteenth birthday unfolds. And as the battle for Western civilization rages on the streets of Manhattan, Percy faces a terrifying suspicion that he may be fighting against his own fate."
It,Stephen King,18342,4.18,292592,"['fantasy', 'fiction', 'horror']","['17245', '179780', '23807', '293101', '11607', '10605', '8908', '43763', '9014', '5907', '3', '960', '226162', '41865', '13496', '126232', '18498558', '2429135']","Welcome to Derry, Maine…It’s a small city, a place as hauntingly familiar as your own hometown. Only in Derry the haunting is real…They were seven teenagers when they first stumbled upon the horror. Now they are grown-up men and women who have gone out into the big world to gain success and happiness. But none of them can withstand the force that has drawn them back to Derry to face the nightmare without an end, and the evil without a name."
Crime and Punishment,"Fyodor Dostoyevsky, David McDuff",7144,4.18,380903,"['philosophy', 'fiction', 'thriller']","['485894', '49552', '15823480', '2165', '5297', '117833', '40961427', '170448', '656', '17690', '320', '157993', '5129', '19117', '24280', '7604', '2175', '5107']","Raskolnikov, a destitute and desperate former student, wanders through the slums of St Petersburg and commits a random murder without remorse or regret. He imagines himself to be a great man, a Napoleon: acting for a higher purpose beyond conventional moral law. But as he embarks on a dangerous game of cat and mouse with a suspicious police investigator, Raskolnikov is pursued by the growing voice of his conscience and finds the noose of his own guilt tightening around his neck. Only Sonya, a downtrodden prostitute, can offer the chance of redemption."
The Bell Jar,Sylvia Plath,6514,3.98,401605,"['adult', 'fiction', 'drama']","['7604', '5107', '68783', '5297', '41057294', '52892857', '14942', '18521', '49552', '332613', '22628', '4981', '10956', '29044', '41817486', '99300', '59716', '6185']","Sylvia Plath's shocking, realistic, and intensely emotional novel about a woman falling into the grip of insanity. Esther Greenwood is brilliant, beautiful, enormously talented, and successful, but slowly going under—maybe for the last time. In her acclaimed and enduring masterwork, Sylvia Plath brilliantly draws the reader into Esther's breakdown with such intensity that her insanity becomes palpably real, even rational—as accessible an experience as going to the movies. A deep penetration into the darkest and most harrowing corners of the human psyche, The Bell Jar is an extraordinary accomplishment and a haunting American classic."
"Angela's Ashes (Frank McCourt, #1)",Frank McCourt,252577,4.07,392103,"['adult', 'fiction', 'historical']","['7445', '19501', '6900', '13214', '110737', '12262741', '1845', '48855', '8664353', '1617', '242006', '60748', '2199', '88061', '49436', '6493208', '17851885', '2203']","Imbued on every page with Frank McCourt's astounding humor and compassion. This is a glorious book that bears all the marks of a classic.""When I look back on my childhood I wonder how I managed to survive at all. It was, of course, a miserable childhood: the happy childhood is hardly worth your while. Worse than the ordinary miserable childhood is the miserable Irish childhood, and worse yet is the miserable Irish Catholic childhood."" So begins the Pulitzer Prize winning memoir of Frank McCourt, born in Depression-era Brooklyn to recent Irish immigrants and raised in the slums of Limerick, Ireland. Frank's mother, Angela, has no money to feed the children since Frank's father, Malachy, rarely works, and when he does he drinks his wages. Yet Malachy-- exasperating, irresponsible and beguiling-- does nurture in Frank an appetite for the one thing he can provide: a story. Frank lives for his father's tales of Cuchulain, who saved Ireland, and of the Angel on the Seventh Step, who brings his mother babies. Perhaps it is story that accounts for Frank's survival. Wearing rags for diapers, begging a pig's head for Christmas dinner and gathering coal from the roadside to light a fire, Frank endures poverty, near-starvation and the casual cruelty of relatives and neighbors--yet lives to tell his tale with eloquence, exuberance and remarkable forgiveness. Angela's Ashes, imbued on every page with Frank McCourt's astounding humor and compassion, is a glorious book that bears all the marks of a classic."
Siddhartha,"Hermann Hesse, Hilda Rosner",52036,3.99,372099,"['philosophy', 'fiction', 'young-adult']","['49552', '18144590', '485894', '2165', '4069', '6708', '157993', '67896', '320', '9717', '2547', '170448', '40961427', '5129', '7144', '5297', '76334', '71728']","Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning."
In Cold Blood,Truman Capote,168642,4.05,381652,"['thriller', 'mystery', 'fiction']","['397483', '105992', '1898', '333907', '1845', '386187', '16299', '16160797', '19288043', '15654', '35068432', '2429135', '2052', '231585', '70401', '5632446', '18045891', '28877']","On November 15, 1959, in the small town of Holcomb, Kansas, four members of the Clutter family were savagely murdered by blasts from a shotgun held a few inches from their faces. There was no apparent motive for the crime, and there were almost no clues. As Truman Capote reconstructs the murder and the investigation that led to the capture, trial, and execution of the killers, he generates both mesmerizing suspense and astonishing empathy. At the center of his study are the amoral young killers Perry Smith and Dick Hickcock, who, vividly drawn by Capote, are shown to be reprehensible yet entirely and frighteningly human. In Cold Blood is a seminal work of modern prose, a remarkable synthesis of journalistic skill and powerfully evocative narrative."
"Beautiful Creatures (Caster Chronicles, #1)","Kami Garcia, Margaret Stohl",6304335,3.76,436093,"['fantasy', 'horror', 'young-adult']","['6487308', '6339664', '256683', '30183', '15852481', '345627', '6068551', '1656001', '41865', '13335037', '16718143', '3975774', '9460487', '7735333', '7171637', '6186357', '16101128', '2767052']","Lena Duchannes is unlike anyone the small Southern town of Gatlin has ever seen, and she's struggling to conceal her power, and a curse that has haunted her family for generations. But even within the overgrown gardens, murky swamps and crumbling graveyards of the forgotten South, a secret cannot stay hidden forever.Ethan Wate, who has been counting the months until he can escape from Gatlin, is haunted by dreams of a beautiful girl he has never met. When Lena moves into the town's oldest and most infamous plantation, Ethan is inexplicably drawn to her and determined to uncover the connection between them.In a town with no surprises, one secret could change everything."
"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,7171637,4.33,490890,"['fantasy', 'horror', 'young-adult']","['16718143', '16096824', '6339664', '7896527', '23437156', '6487308', '345627', '10507293', '17927395', '10194157', '10429045', '22328546', '26032825', '36381037', '17675462', '17167166', '26032912', '22299763']","In a time when Shadowhunters are barely winning the fight against the forces of darkness, one battle will change the course of history forever. Welcome to the Infernal Devices trilogy, a stunning and dangerous prequel to the New York Times bestselling Mortal Instruments series.The year is 1878. Tessa Gray descends into London’s dark supernatural underworld in search of her missing brother. She soon discovers that her only allies are the demon-slaying Shadowhunters—including Will and Jem, the mysterious boys she is attracted to. Soon they find themselves up against the Pandemonium Club, a secret organization of vampires, demons, warlocks, and humans. Equipped with a magical army of unstoppable clockwork creatures, the Club is out to rule the British Empire, and only Tessa and her allies can stop them..."
Matilda,"Roald Dahl, Quentin Blake",39988,4.29,440743,"['fiction', 'children', 'young-adult']","['24178', '389627', '233093', '23772', '19543', '370493', '6311', '7784', '2998', '30119', '4948', '38709', '25903764', '6054449', '1317181', '100915', '3', '113946']","Matilda is a little girl who is far too good to be true. At age five-and-a-half she's knocking off double-digit multiplication problems and blitz-reading Dickens. Even more remarkably, her classmates love her even though she's a super-nerd and the teacher's pet. But everything is not perfect in Matilda's world. For starters she has two of the most idiotic, self-centered parents who ever lived. Then there's the large, busty nightmare of a school principal, Miss (""The"") Trunchbull, a former hammer-throwing champion who flings children at will and is approximately as sympathetic as a bulldozer. Fortunately for Matilda, she has the inner resources to deal with such annoyances: astonishing intelligence, saintly patience, and an innate predilection for revenge.She warms up with some practical jokes aimed at her hapless parents, but the true test comes when she rallies in defense of her teacher, the sweet Miss Honey, against the diabolical Trunchbull. There is never any doubt that Matilda will carry the day. Even so, this wonderful story is far from predictable. Roald Dahl, while keeping the plot moving imaginatively, also has an unerring ear for emotional truth. The reader cares about Matilda because in addition to all her other gifts, she has real feelings."
The Night Circus,Erin Morgenstern,9361589,4.03,429543,"['romance', 'fiction', 'fantasy']","['23437156', '43263680', '27883214', '22055262', '10194157', '22299763', '43521657', '26032912', '40024139', '40381392', '15783514', '35959740', '36329818', '16096824', '42201395', '39679076', '14061955', '17675462']","The circus arrives without warning. No announcements precede it. It is simply there, when yesterday it was not. Within the black-and-white striped canvas tents is an utterly unique experience full of breathtaking amazements. It is called Le Cirque des Rêves, and it is only open at night. But behind the scenes, a fierce competition is underway—a duel between two young magicians, Celia and Marco, who have been trained since childhood expressly for this purpose by their mercurial instructors. Unbeknownst to them, this is a game in which only one can be left standing, and the circus is but the stage for a remarkable battle of imagination and will. Despite themselves, however, Celia and Marco tumble headfirst into love—a deep, magical love that makes the lights flicker and the room grow warm whenever they so much as brush hands. True love or not, the game must play out, and the fates of everyone involved, from the cast of extraordinary circus performers to the patrons, hang in the balance, suspended as precariously as the daring acrobats overhead. Written in rich, seductive prose, this spell-casting novel is a feast for the senses and the heart."
"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,37470,4.04,381080,"['romance', 'fiction', 'historical']","['929', '4667024', '4989', '10108', '1933181', '43641', '2865', '5043', '18619684', '18405', '10964', '111218', '10441', '7826803', '39832183', '556602', '77203', '10105']","This is an alternate cover edition of ISBN 9780743227445Two sisters competing for the greatest prize: The love of a kingWhen Mary Boleyn comes to court as an innocent girl of fourteen, she catches the eye of Henry VIII. Dazzled, Mary falls in love with both her golden prince and her growing role as unofficial queen. However, she soon realises just how much she is a pawn in her family's ambitious plots as the king's interest begins to wane and she is forced to step aside for her best friend and rival: her sister, Anne. Then Mary knows that she must defy her family and her king and take fate into her own hands.A rich and compelling novel of love, sex, ambition, and intrigue, The Other Boleyn Girl introduces a woman of extraordinary determination and desire who lived at the heart of the most exciting and glamourous court in Europe and survived by following her heart."
"Uglies (Uglies, #1)",Scott Westerfeld,24770,3.86,449073,"['fiction', 'sci-fi', 'young-adult']","['7735333', '13335037', '3636', '6186357', '1656001', '10507293', '2767052', '11614718', '36381037', '231804', '6442769', '38709', '11870085', '41865', '16101128', '28187', '29844228', '9460487']","Tally is about to turn sixteen, and she can't wait. In just a few weeks she'll have the operation that will turn her from a repellent ugly into a stunning pretty. And as a pretty, she'll be catapulted into a high-tech paradise where her only job is to have fun.But Tally's new friend Shay isn't sure she wants to become a pretty. When Shay runs away, Tally learns about a whole new side of the pretty world-- and it isn't very pretty. The authorities offer Tally a choice: find her friend and turn her in, or never turn pretty at all. Tally's choice will change her world forever..."
"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,10664113,4.31,365954,"['fiction', 'fantasy', 'sci-fi']","['18512', '15241', '33', '1215032', '18337259', '50537798', '186074', '13501', '7332', '34', '5907', '6', '1', '68428', '4700482', '5', '2', '944073']","Alternate cover edition of ASIN B004XISI4AIn the aftermath of a colossal battle, the future of the Seven Kingdoms hangs in the balance—beset by newly emerging threats from every direction. In the east, Daenerys Targaryen, the last scion of House Targaryen, rules with her three dragons as queen of a city built on dust and death. But Daenerys has thousands of enemies, and many have set out to find her. As they gather, one young man embarks upon his own quest for the queen, with an entirely different goal in mind.Fleeing from Westeros with a price on his head, Tyrion Lannister, too, is making his way to Daenerys. But his newest allies in this quest are not the rag-tag band they seem, and at their heart lies one who could undo Daenerys’s claim to Westeros forever.Meanwhile, to the north lies the mammoth Wall of ice and stone—a structure only as strong as those guarding it. There, Jon Snow, 998th Lord Commander of the Night’s Watch, will face his greatest challenge. For he has powerful foes not only within the Watch but also beyond, in the land of the creatures of ice.From all corners, bitter conflicts reignite, intimate betrayals are perpetrated, and a grand cast of outlaws and priests, soldiers and skinchangers, nobles and slaves, will face seemingly insurmountable obstacles. Some will fail, others will grow in the strength of darkness. But in a time of rising restlessness, the tides of destiny and politics will lead inevitably to the greatest dance of all."
"The Lord of the Rings (The Lord of the Rings, #1-3)",J.R.R. Tolkien,33,4.47,389054,"['fiction', 'fantasy', 'action']","['11127', '5', '6', '10572', '10664113', '62291', '1', '13497', '15881', '862041', '2', '5479', '45978', '136251', '24213', '13', '968', '100915']","One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind themIn ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, the Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell by chance into the hands of the hobbit Bilbo Baggins.From Sauron's fastness in the Dark Tower of Mordor, his power spread far and wide. Sauron gathered all the Great Rings to him, but always he searched for the One Ring that would complete his dominion.When Bilbo reached his eleventy-first birthday he disappeared, bequeathing to his young cousin Frodo the Ruling Ring and a perilous quest: to journey across Middle-earth, deep into the shadow of the Dark Lord, and destroy the Ring by casting it into the Cracks of Doom.The Lord of the Rings tells of the great quest undertaken by Frodo and the Fellowship of the Ring: Gandalf the Wizard; the hobbits Merry, Pippin, and Sam; Gimli the Dwarf; Legolas the Elf; Boromir of Gondor; and a tall, mysterious stranger called Strider."
Watchmen,"Alan Moore, Dave Gibbons, John Higgins",472331,4.35,398018,"['fantasy', 'fiction', 'sci-fi']","['59960', '23754', '15195', '106069', '30403', '15704307', '44646726', '59980', '25099', '22374', '59952', '16992', '52219355', '392297', '6375845', '154798', '52222570', '52220812']","This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way, the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin.One of the most influential graphic novels of all time and a perennial best-seller, Watchmen has been studied on college campuses across the nation and is considered a gateway title, leading readers to other graphic novels such as V for Vendetta, Batman: The Dark Knight Returns and The Sandman series."
"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,186074,4.55,400101,"['fiction', 'fantasy', 'sci-fi']","['68428', '7235533', '13496', '34', '29588376', '113436', '228665', '5907', '2767793', '68429', '944073', '17332218', '77197', '68427', '17157681', '3', '30165203', '3227063']","Told in Kvothe's own voice, this is the tale of the magically gifted young man who grows to be the most notorious wizard his world has ever seen. The intimate narrative of his childhood in a troupe of traveling players, his years spent as a near-feral orphan in a crime-ridden city, his daringly brazen yet successful bid to enter a legendary school of magic, and his life as a fugitive after the murder of a king form a gripping coming-of-age story unrivaled in recent literature. A high-action story written with a poet's hand, The Name of the Wind is a masterpiece that will transport readers into the body and mind of a wizard."
"Moby-Dick or, The Whale","Herman Melville, Andrew Delbanco, Tom Quirk",153747,3.46,358050,"['fiction', 'action', 'historical']","['40540984', '2956', '24583', '3836', '18254', '7733', '2932', '2165', '295', '1371', '7144', '4900', '12296', '2623', '7126', '1381', '35031085', '11175728']","""It is the horrible texture of a fabric that should be woven of ships' cables and hawsers. A Polar wind blows through it, and birds of prey hover over it."" So Melville wrote of his masterpiece, one of the greatest works of imagination in literary history. In part, Moby-Dick is the story of an eerily compelling madman pursuing an unholy war against a creature as vast and dangerous and unknowable as the sea itself. But more than just a novel of adventure, more than an encyclopaedia of whaling lore and legend, the book can be seen as part of its author's lifelong meditation on America. Written with wonderfully redemptive humour, Moby-Dick is also a profound inquiry into character, faith, and the nature of perception.This edition of Moby-Dick, which reproduces the definitive text of the novel, includes invaluable explanatory notes, along with maps, illustrations, and a glossary of nautical terms."
The Guernsey Literary and Potato Peel Pie Society,"Mary Ann Shaffer, Annie Barrows",2728527,4.12,393626,"['romance', 'fiction', 'historical']","['4667024', '18143977', '21853621', '43641', '556602', '37435', '4989', '929', '3367956', '36809135', '15818107', '2865', '19063', '43925876', '18405', '10964', '8683812', '13158800']","It's 1946 and author Juliet Ashton can't think what to write next. Out of the blue, she receives a letter from Dawsey Adams of Guernsey - by chance, he's acquired a book that once belonged to her - and, spurred on by their mutual love of reading, they begin a correspondence. When Dawsey reveals that he is a member of the Guernsey Literary and Potato Peel Pie Society, her curiosity is piqued and it's not long before she begins to hear from other members. As letters fly back and forth with stories of life in Guernsey under the German Occupation, Juliet soon realizes that the society is every bit as extraordinary as its name."
Fight Club,Chuck Palahniuk,5759,4.2,365349,"['thriller', 'fiction', 'adult']","['46945', '497199', '567678', '135836', '28676', '29908754', '9293020', '332613', '41817486', '4031', '12926063', '6288', '7745', '9914', '23966', '23965', '9912', '5129']","It follows the experiences of an unnamed protagonist struggling with insomnia. Inspired by his doctor's exasperated remark that insomnia is not suffering, the protagonist finds relief by impersonating a seriously ill person in several support groups. Then he meets a mysterious man named Tyler Durden and establishes an underground fighting club as radical psychotherapy."
"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,301082,3.96,420764,"['romance', 'fantasy', 'horror']","['42899', '30183', '30281', '1421990', '345627', '71811', '30264', '421129', '112750', '41865', '11918', '428263', '1656001', '49041', '285205', '6304335', '1162543', '8667848']",Sookie Stackhouse is just a small-time cocktail waitress in small-town Louisiana. Until the vampire of her dreams walks into her life-and one of her coworkers checks out....Maybe having a vampire for a boyfriend isn't such a bright idea.
The Color Purple,Alice Walker,11486,4.17,376766,"['adult', 'fiction', 'historical']","['6149', '37415', '6514', '7763', '11337', '13214', '37435', '4667024', '128029', '1934', '546018', '929', '37781', '41081373', '77203', '6867', '7244', '890']","The Color Purple is a classic. With over a million copies sold in the UK alone, it is hailed as one of the all-time 'greats' of literature, inspiring generations of readers.Set in the deep American South between the wars, it is the tale of Celie, a young black girl born into poverty and segregation. Raped repeatedly by the man she calls 'father', she has two children taken away from her, is separated from her beloved sister Nettie and is trapped into an ugly marriage. But then she meets the glamorous Shug Avery, singer and magic-maker - a woman who has taken charge of her own destiny. Gradually, Celie discovers the power and joy of her own spirit, freeing her from her past and reuniting her with those she loves."
And Then There Were None,Agatha Christie,16299,4.23,408983,"['mystery', 'fiction', 'thriller']","['2429135', '19288043', '960', '22557272', '824318', '102868', '4671', '2657', '754713', '40961427', '8921', '1885', '968', '11588', '3', '170448', '76237', '16160797']","First, there were ten—a curious assortment of strangers summoned as weekend guests to a little private island off the coast of Devon. Their host, an eccentric millionaire unknown to all of them, is nowhere to be found. All that the guests have in common is a wicked past they're unwilling to reveal—and a secret that will seal their fate. For each has been marked for murder. A famous nursery rhyme is framed and hung in every room of the mansion:""Ten little boys went out to dine; One choked his little self and then there were nine. Nine little boys sat up very late; One overslept himself and then there were eight. Eight little boys traveling in Devon; One said he'd stay there then there were seven. Seven little boys chopping up sticks; One chopped himself in half and then there were six. Six little boys playing with a hive; A bumblebee stung one and then there were five. Five little boys going in for law; One got in Chancery and then there were four. Four little boys going out to sea; A red herring swallowed one and then there were three. Three little boys walking in the zoo; A big bear hugged one and then there were two. Two little boys sitting in the sun; One got frizzled up and then there was one. One little boy left all alone; He went out and hanged himself and then there were none.""When they realize that murders are occurring as described in the rhyme, terror mounts. One by one they fall prey. Before the weekend is out, there will be none. Who has choreographed this dastardly scheme? And who will be left to tell the tale? Only the dead are above suspicion."
"The Lost Symbol (Robert Langdon, #3)",Dan Brown,6411961,3.66,369428,"['mystery', 'fiction', 'thriller']","['17587594', '6802629', '6892870', '5060378', '20743999', '6372', '7913305', '12820793', '40948565', '21295005', '2429135', '18144590', '105576', '2', '853510', '6', '1', '8921']","WHAT IS LOST...WILL BE FOUNDIn this stunning follow-up to the global phenomenon The Da Vinci Code, Dan Brown demonstrates once again why he is the world's most popular thriller writer. The Lost Symbol is a masterstroke of storytelling - a deadly race through a real-world labyrinth of codes, secrets, and unseen truths...all under the watchful eye of Brown's most terrifying villain to date. Set within the hidden chambers, tunnels, and temples of Washington, DC., The Lost Symbol accelerates through a startling landscape toward an unthinkable finale.As the story opens, Harvard symbologist Robert Langdon is summoned unexpectedly to deliver an evening lecture in the U.S. Capitol Building. Within minutes of his arrival, however, the night takes a bizarre turn. A disturbing object - artfully encoded with five symbols - is discovered in the Capitol Building. Langdon recognizes the object as an ancient invitation...one meant to usher its recipient into a long-lost world of esoteric wisdom.When Langdon's beloved mentor, Peter Solomon - a prominent Mason and philanthropist - is brutally kidnapped, Langdon realizes his only hope of saving Peter is to accept this mystical invitation and follow wherever it leads him. Langdon is instantly into a clandestine world of Masonic secrets, hidden history, and never-before-seen locations - all of which seem to be dragging him toward a single, inconceivable truth.As the world discovered in The Da Vinci Code and Angels &amp; Demons, Dan Brown's novels are brilliant tapestries of veiled histories, arcane symbols, and enigmatic codes. In this new novel, he again challenges readers with an intelligent, lightning-paced story that offers surprises at every turn. The Lost Symbol is exactly what Brown's fans have been waiting for...his most thrilling novel yet.(jacket)"
